0 0 2
1 0 2
2 0 2
3 0 2
4 0 2
5 0 2
6 0 2
7 0 2
8 0 2
9 0 2
10 0 2
11 0 2
12 0 2
13 0 2
14 0 2
15 0 2
16 0 2
17 0 2
18 0 2
19 0 2
20 0 2
21 0 2
22 0 2
23 0 2
24 0 2
25 0 2
26 0 2
27 0 2
28 0 2
29 0 2
30 0 2
31 0 2
32 0 2
33 0 2
34 0 2
35 0 2
36 0 2
37 0 2
38 0 2
39 0 1
40 0 1
41 0 1
42 0 1
43 0 1
44 0 1
45 0 1
46 0 1
47 0 1
48 0 1
49 0 2
50 0 2
51 0 2
52 0 2
53 0 2
54 0 2
55 0 2
56 0 2
57 0 2
58 0 2
59 0 2
60 0 2
61 0 2
62 0 2
63 0 2
64 0 2
65 0 2
66 0 2
67 0 2
68 0 2
69 0 2
70 0 2
71 0 2
72 0 2
73 0 2
74 0 2
75 0 2
76 0 2
77 0 2
78 0 2
79 0 2
80 0 2
81 0 2
82 0 2
83 0 2
84 0 2
85 0 1
86 0 1
87 0 1
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 2
99 0 2
100 0 2
101 0 0
102 0 0
103 0 0
104 0 0
105 0 0
106 0 0
107 0 0
108 0 0
109 0 0
110 0 2
111 0 2
112 0 2
113 0 1
114 0 1
115 0 2
116 0 2
117 0 2
118 0 2
119 0 2
120 0 2
121 0 2
122 0 2
123 0 2
124 0 2
125 0 2
126 0 2
127 0 2
128 0 2
129 0 1
130 0 2
131 0 2
132 0 2
133 0 1
134 0 1
135 0 1
136 0 1
137 0 1
138 0 1
139 0 1
140 0 1
141 0 1
142 0 1
143 0 1
144 0 1
145 0 1
146 0 1
147 0 1
148 0 1
149 0 1
150 0 1
151 0 1
152 0 1
153 0 1
154 0 1
155 0 1
156 0 1
157 0 1
158 0 1
159 0 1
160 0 1
161 0 1
162 0 1
163 0 1
164 0 1
165 0 1
166 0 0
167 0 0
168 0 0
169 0 0
170 0 0
171 0 0
172 0 0
173 0 0
174 0 1
175 0 1
176 0 1
177 0 1
178 0 1
179 0 1
180 0 1
181 0 1
182 0 1
183 0 1
184 0 1
185 0 1
186 0 1
187 0 1
188 0 1
189 0 1
190 0 1
191 0 1
192 0 1
193 0 1
194 0 1
195 0 1
196 0 1
197 0 1
198 0 1
199 0 1
200 0 1
201 0 1
202 0 1
203 0 1
204 0 1
205 0 1
206 0 1
207 0 1
208 0 1
209 0 1
210 0 2
211 0 2
212 0 2
213 0 2
214 0 2
215 0 2
216 0 2
217 0 2
218 0 2
219 0 2
220 0 2
221 0 2
222 0 2
223 0 2
224 0 1
225 0 1
226 0 1
227 0 2
228 0 2
229 0 2
230 0 1
231 0 1
232 0 1
233 0 1
234 0 1
235 0 2
236 0 2
237 0 2
238 0 2
239 0 2
240 0 2
241 0 2
242 0 2
243 0 2
244 0 2
245 0 2
246 0 2
247 0 2
248 0 2
249 0 2
250 0 2
251 0 1
252 0 1
253 0 1
254 0 1
255 0 1
256 0 1
257 0 1
258 0 2
259 0 2
260 0 2
261 0 2
262 0 2
263 0 2
264 0 2
265 0 2
266 0 2
267 0 2
268 0 2
269 0 2
270 0 2
271 0 2
272 0 2
273 0 2
274 0 2
275 0 2
276 0 2
277 0 2
278 0 2
279 0 2
280 0 2
